ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF
241534,8047,Sean McLoughlin,M,68,51,32,55,57,68
251149,8048,Aníbal Leguizamón,M,68,54,33,53,52,67
251451,8049,Frederik Jäkel,M,68,70,29,44,49,67
257339,8050,Ariel Mosór,M,68,66,33,46,50,67
268010,8051,Brayan Medina,M,68,63,29,51,51,68
272445,8052,Álvaro,M,68,63,66,60,66,22
71487,8053,Sohaïb Nair,M,68,65,28,49,54,68
228983,8054,Maximiliano Caufriez,M,68,54,30,56,55,68
237245,8055,Eddie Segura,M,68,59,30,48,57,68
238127,8056,Matías Tissera,M,68,66,69,48,65,23
242527,8057,Stephan Ambrosius,M,68,64,31,44,52,67
248787,8058,Luca Moro,M,68,66,67,49,67,23
254125,8059,Juan Bautista Miritello,M,68,65,67,49,62,25
255956,8060,Joel Waterman,M,68,43,42,58,50,68
276716,8062,Žan Vipotnik,M,68,62,67,55,65,22
278392,8063,David López,M,68,59,32,48,52,67
208024,8066,Murray Wallace,M,68,51,32,52,57,68
240908,8067,Fatih Aksoy,M,68,35,42,55,60,70
248311,8068,Tiri,M,68,44,38,56,54,69
254361,8069,Iván Villalba,M,68,62,35,48,48,67
277225,8070,Jon Martín,M,68,65,26,48,60,70
207622,8071,Martin Bjørnbak,M,68,33,46,57,51,66
244491,8072,Christoph Kobald,M,68,64,26,54,54,68
245153,8073,Nathan Wood,M,68,69,24,47,54,68
265465,8074,Matej Maglica,M,68,46,52,45,43,65
271438,8075,Marco Moreno,M,68,61,33,47,52,66
70908,8076,André Lacximicant,M,68,54,71,52,63,31
243275,8077,Lars Lukas Mai,M,68,49,35,55,53,65
257170,8078,Oleksandr Syrota,M,68,69,27,48,48,69
276677,8079,Ibane Bowat,M,68,51,30,48,57,67
277806,8080,Jonathan Cissé,M,68,55,35,42,52,66
223880,8081,Pierre Lemonnier,M,68,53,28,49,59,68
244160,8082,Arkadiusz Jędrych,M,68,53,42,41,44,67
244576,8083,Julián Illanes,M,68,65,31,47,51,71
245532,8084,Hugo Silveira,M,68,57,68,47,57,23
250810,8085,Marvin Ekpiteta,M,68,59,29,48,51,68
273603,8086,Mateo Antoni,M,68,49,38,56,52,69
277568,8087,Khusniddin Alikulov,M,68,63,33,48,49,69
201132,8088,Rafał Janicki,M,68,46,35,52,49,68
256892,8089,Casper Widell,M,68,59,29,51,48,67
262869,8090,Guilherme Ramos,M,68,60,33,46,50,67
225948,8091,Rasmus Lauritsen,M,68,44,39,54,49,67
234749,8092,Song Ju Hun,M,68,57,35,44,48,66
234817,8093,Stefan Knežević,M,68,37,37,50,61,68
245710,8094,Attila Mocsi,M,68,63,34,42,49,66
276960,8095,Brayan Ceballos,M,68,64,26,50,49,69
70482,8096,Mihajlo Ilić,M,68,45,42,51,53,68
199550,8097,Bruno Martins Indi,M,68,32,42,57,57,68
238779,8098,Jesper Verlaat,M,68,51,32,44,53,67
238873,8099,Pietro Pellegri,M,68,56,68,54,68,21
240847,8100,Leonardo Rocha,M,68,52,69,50,62,21
241120,8101,Nicolás Demartini,M,68,61,29,46,49,69
76966,8102,Konstantinos Soteriou,M,68,64,32,44,46,67
205850,8103,Leonardo Pavoletti,M,68,41,67,53,60,39
70752,8104,Anrie Chase,M,68,68,27,41,48,68
233785,8105,Robin Bormuth,M,68,64,27,46,48,68
234731,8106,Jair Amador,M,68,62,30,43,44,67
243549,8107,Majid Hosseini,M,68,56,30,46,50,69
274841,8108,Duncan McGuire,M,68,65,65,43,61,25
277289,8109,Slobodan Rubežić,M,68,59,30,42,47,67
258412,8110,Joël Schmied,M,68,70,33,42,41,70
278178,8111,Tjark Scheller,M,68,57,29,50,49,68
255536,8112,Niklas Geyrhofer,M,68,58,30,48,47,68
270888,8113,Gaby Jean,M,68,55,33,45,49,69
271475,8114,Nicolò Bertola,M,68,58,32,45,47,67
221680,8116,Nick Hagglund,M,68,45,29,59,51,67
256252,8117,Park Chan Yong,M,68,65,31,46,41,68
255333,8118,Matías Pérez,M,68,59,36,43,45,71
257649,8119,Aleks Ławniczak,M,68,65,27,41,40,68
74548,8120,Adrián Pica,M,68,52,35,49,52,69
219694,8121,Carl Johansson,M,68,59,27,44,48,68
275297,8122,Liam Morrison,M,68,51,31,48,55,68
220230,8123,Paweł Bochniewicz,M,68,49,25,52,49,67
263434,8124,Facundo Mansilla,M,68,53,31,44,54,70
212225,8127,Enzo Roco,M,68,34,41,54,56,68
238354,8128,Ha Chang Rae,M,68,48,33,46,49,67
214356,8129,Jerson Malagón,M,68,58,22,41,52,69
234813,8130,Radovan Pankov,M,68,63,27,39,46,68
254003,8131,Arambarri,M,68,51,29,53,43,69
262588,8132,Alexander Busch,M,68,50,29,45,57,68
266699,8133,Luis Zárate,M,68,61,25,41,49,68
244799,8134,Pol Moreno,M,68,54,28,50,39,70
247407,8135,Kevin Mouanga,M,68,49,31,46,43,68
271632,8137,Juan Arias,M,68,62,26,43,46,69
240352,8138,Jeider Riquett,M,68,56,23,48,43,69
271222,8139,Mamadou Mbaye,M,68,51,27,55,44,69
241692,8141,Kobe Cools,M,68,54,26,47,47,69
259542,8142,Matías Lazo,M,68,63,28,43,44,71
278001,8143,Dani Barcia,M,68,60,21,45,56,69
200731,8144,Carl Piergianni,M,68,38,31,45,46,67
273012,8145,Sebastián Valdéz,M,68,52,29,44,47,69
200408,8146,Ben Gibson,M,68,43,28,48,46,69
237594,8147,Lorenco Šimić,M,68,39,34,44,45,67
278319,8148,Luca Marianucci,M,68,46,26,48,53,70
235916,8149,Valerio Mantovani,M,68,43,26,41,49,70
200718,8150,Johan Hammar,M,68,34,38,46,41,68
231479,8151,Leonel Mosevich,M,68,31,39,40,43,69
247978,8152,Ionuț Stoica,M,68,40,23,38,42,66
215433,8153,Francesco Vicari,M,68,34,27,50,45,68
276451,8155,Aljoša Vasić,M,67,79,64,68,71,66
238282,8156,Mamadou Coulibaly,M,67,77,61,65,68,66
70471,8157,Ebenezer Akinsanmiro,M,67,76,67,67,68,61
222215,8158,Petter Strand,M,67,77,63,63,68,63
247041,8159,Anderson,M,67,83,56,59,68,64
252967,8160,Nicky Beloko,M,67,73,62,62,68,66
266245,8161,Nestory Irankunda,M,67,88,70,62,70,43
278137,8162,Georgios Nikas,M,67,73,61,63,68,65
235799,8163,Abdoulaye Sissako,M,67,71,58,65,72,64
224466,8164,Ba Dun,M,67,87,60,62,63,58
227788,8165,Ahn Hyun Beom,M,67,84,60,62,66,59
246946,8166,Ismaila Coulibaly,M,67,77,63,62,71,62
246617,8167,Javi Mier,M,67,71,64,66,69,64
205551,8168,Álvaro Lemos,M,67,76,64,63,65,63
216260,8169,Fabio Kaufmann,M,67,80,67,62,70,53
266312,8170,Kuryu Matsuki,M,67,73,65,65,71,58
270014,8171,Tunay Deniz,M,67,72,64,68,68,62
238098,8172,Lee Soon Min,M,67,69,59,63,67,65
250766,8173,Kastriot Imeri,M,67,71,71,68,71,57
189930,8174,İsmail Köybaşı,M,67,71,64,68,71,61
202157,8175,Aziz Behich,M,67,74,60,65,69,61
239215,8176,Kelechi Nwakali,M,67,71,61,65,69,64
239394,8177,Florian Flecker,M,67,84,61,57,70,57
244565,8178,Ethan Erhahon,M,67,74,59,63,66,64
250918,8179,Saïd Bakari,M,67,78,57,61,67,61
252240,8180,Alan Soñora,M,67,72,63,68,71,60
252807,8181,Soner Dikmen,M,67,66,67,63,66,67
252858,8182,Edvard Tagseth,M,67,79,60,64,69,61
261745,8183,Lasse Günther,M,67,85,62,62,68,59
264353,8184,Baltasar Barcia,M,67,81,62,61,65,64
264421,8185,Thierry Small,M,67,83,54,61,69,60
270894,8186,Lamine Diack,M,67,76,59,61,65,64
202518,8187,Christopher Wernitznig,M,67,65,66,67,65,64
213813,8188,Alexander Fransson,M,67,64,62,65,69,65
217794,8189,Brayan Véjar,M,67,88,51,62,70,58
223498,8190,Emanuel Cecchini,M,67,64,63,66,66,68
227881,8191,Shaun McWilliams,M,67,74,58,61,65,62
240628,8192,Dario Šarić,M,67,72,65,64,68,62
258984,8193,Davy van den Berg,M,67,63,66,66,66,60
230561,8194,Jay-Roy Grot,M,67,77,67,60,62,48
237010,8195,Deng Hanwen,M,67,82,57,60,66,61
242322,8196,Mickel Miller,M,67,84,61,60,69,59
243355,8197,Lenny Vallier,M,67,75,60,65,66,63
248147,8198,Mateusz Praszelik,M,67,70,63,67,71,63
250825,8199,Ryan Longman,M,67,78,66,60,68,52
250991,8200,Leon Bell Bell,M,67,79,61,59,70,60
256890,8201,Can Bozdoğan,M,67,62,66,67,73,62
262397,8202,Luuk Brouwers,M,67,64,62,67,67,62
277618,8203,Adams Friday,M,67,87,59,60,69,60
72561,8204,Aarón Martín,M,67,71,58,65,69,64
219392,8205,Alex Rufer,M,67,64,59,65,67,63
221197,8206,Fred Onyedinma,M,67,86,62,62,66,52
223676,8207,Rene Renner,M,67,77,61,63,65,62
254680,8208,Yassin Oukili,M,67,61,67,64,64,59
277902,8209,Logi Tómasson,M,67,80,58,62,65,60
70265,8210,Aldaír Ferreira,M,67,73,63,64,66,63
73718,8211,Chan Shinichi,M,67,81,51,61,66,60
210108,8212,Elliot Lee,M,67,67,66,65,68,61
223926,8213,Samuel Bastien,M,67,63,66,66,71,62
234358,8214,Joseph Ceesay,M,67,89,54,58,65,58
238637,8215,Sebastian Vasiliadis,M,67,70,60,63,69,63
239023,8216,Ben Wiles,M,67,72,66,66,68,58
242503,8217,Eryk Williamson,M,67,70,58,65,69,63
247668,8218,Konan N'Dri,M,67,87,63,59,71,55
203615,8219,Tobias Kainz,M,67,71,58,65,65,64
235670,8220,Ramon Pascal Lundqvist,M,67,66,67,68,69,58
236037,8221,Pelle Clement,M,67,76,61,70,67,56
243666,8222,Callum McCowatt,M,67,76,67,65,67,52
251352,8223,Jacob Shaffelburg,M,67,91,63,60,65,52
255205,8224,Sebastian Berhalter,M,67,71,54,66,67,65
266792,8225,Victor Dican,M,67,69,58,62,67,60
200521,8226,Tom Ince,M,67,69,66,69,71,55
220172,8227,Saidy Janko,M,67,83,52,59,66,63
229217,8228,Yaw Yeboah,M,67,87,61,59,69,58
236836,8229,Orji Okwonkwo,M,67,90,68,59,68,42
255894,8230,Juan David Mosquera,M,67,79,52,61,71,58
260977,8231,Faisal Al Ghamdi,M,67,66,53,63,70,63
261245,8232,Dani Pereira,M,67,80,53,64,72,60
266277,8233,Vahan Bichakhchyan,M,67,78,67,65,67,55
70838,8234,Julius Lindberg,M,67,71,64,65,68,62
198377,8235,Liam Palmer,M,67,67,59,63,64,65
223907,8236,Piotr Johansson,M,67,82,50,57,62,61
231840,8237,Valentino Müller,M,67,73,59,64,67,61
236634,8238,Halldor Stenevik,M,67,80,56,62,66,59
238587,8239,Ahmed Ildız,M,67,68,64,68,69,59
244853,8240,Kamal Sowah,M,67,77,67,64,74,47
245332,8241,Sakarias Opsahl,M,67,68,63,66,66,63
254210,8242,Gregori Anangonó,M,67,80,53,61,66,62
256331,8243,Muteb Al Harbi,M,67,93,54,62,67,56
256501,8244,Enzo Roldán,M,67,73,65,67,65,61
257157,8245,Filip Bundgaard,M,67,86,68,64,73,38
206171,8246,Júnior Urso,M,67,63,63,62,66,65
208424,8247,Matteo Ricci,M,67,67,65,66,70,62
223756,8248,Marvin Schulz,M,67,62,63,62,67,66
236750,8249,Sondre Sørli,M,67,92,59,62,66,53
236997,8250,Cris Salvador,M,67,60,60,61,65,66
237203,8251,Cristhian Paredes,M,67,66,63,63,64,65
256397,8252,Isak Dybvik Määttä,M,67,84,55,62,67,58
262788,8253,Maxime Sivis,M,67,74,58,60,64,63
183256,8255,Henri Saivet,M,67,59,65,69,66,63
200601,8256,Yoon Bit Garam,M,67,62,65,70,68,58
228325,8257,Oliver Berg,M,67,63,69,64,67,52
232865,8258,Ahn Tae Hyun,M,67,80,60,55,63,61
234860,8259,Amara Condé,M,67,59,59,66,70,64
238944,8260,Žan Majer,M,67,62,62,69,69,62
241967,8261,Marcel Costly,M,67,88,52,56,67,56
252139,8262,Filipe Soares,M,67,66,67,66,68,56
262361,8263,Lyall Cameron,M,67,77,65,66,66,59
274535,8264,Max Arfsten,M,67,75,61,60,69,60
193144,8265,Nam Tae Hee,M,67,74,65,67,70,49
204684,8266,Mats Seuntjens,M,67,73,67,67,65,51
213105,8267,Lee Evans,M,67,51,64,69,64,65
220912,8268,Filip Jagiełło,M,67,71,67,67,69,52
233414,8269,João Graça,M,67,68,59,67,69,62
244780,8270,Edoardo Masciangelo,M,67,80,55,64,67,62
255210,8271,Anis Slimane,M,67,65,61,62,68,58
261351,8272,Yair Arismendi,M,67,79,62,58,68,60
263654,8273,Dion De Neve,M,67,81,61,62,67,60
271668,8274,Xavier Simons,M,67,69,55,63,64,64
199231,8275,Kim Tae Hwan,M,67,78,51,59,62,61
204017,8276,Christian Sørensen,M,67,71,59,67,67,60
204324,8277,Matty Kennedy,M,67,85,59,63,70,50
233309,8278,Simón Ramírez,M,67,84,51,61,66,60
262322,8279,Nahuel Noll,M,67,66,67,61,70,57
262383,8280,Christopher Cvetko,M,67,60,60,63,64,65
263582,8281,Myles Peart-Harris,M,67,69,61,64,66,57
264705,8282,Mohamed Belhadj Mahmoud,M,67,67,58,63,66,64
269293,8283,Julien Maggiotti,M,67,59,65,65,67,58
271922,8284,Duccio Degli Innocenti,M,67,71,55,66,68,63
193683,8285,Xavier Chavalerin,M,67,53,64,68,66,65
194964,8286,Nathaniel Méndez-Laing,M,67,78,65,63,67,49
205015,8287,Jack Grimmer,M,67,73,53,56,64,65
231923,8288,Martin Remacle,M,67,64,62,67,68,59
232857,8289,Yu In Soo,M,67,80,59,57,66,56
241689,8290,Roberto Massimo,M,67,85,58,57,71,53
241809,8291,Turki Al Ammar,M,67,73,57,63,69,62
245340,8292,Louie Sibley,M,67,67,61,66,68,61
246392,8293,Lewis Brunt,M,67,77,49,58,64,65
247086,8294,Louka Prip,M,67,76,67,63,67,46
248587,8295,Alin Fică,M,67,68,59,66,66,61
252083,8296,Douglas Aurélio,M,67,78,67,61,68,48
253694,8297,Charalambos Makridis,M,67,87,67,59,69,48
264200,8298,Cameron Humphreys,M,67,67,62,66,68,60
271495,8299,Mario Dorgeles,M,67,75,58,65,70,58
73316,8300,Jozhua Vertrouwd,M,67,73,54,59,63,66
211891,8302,Andreas Voglsammer,M,67,72,67,62,66,43
232871,8303,Gao Zhunyi,M,67,70,52,62,66,65
242744,8304,Afeez Aremu,M,67,70,55,56,65,68
245761,8305,Albie Morgan,M,67,70,58,68,66,57
245988,8306,Luca Connell,M,67,65,58,66,66,61
247278,8307,Andrew Gutman,M,67,79,51,57,65,64
247974,8308,Antoni Ivanov,M,67,65,59,65,68,59
250926,8309,Marcel Hoffmeier,M,67,76,44,61,65,66
251842,8310,Marius Ștefănescu,M,67,82,62,62,69,52
256167,8311,Ezequiel Cañete,M,67,62,66,68,69,52
258325,8312,Nicolás Eduardo Castro,M,67,59,64,69,65,63
258713,8313,Zié Ouattara,M,67,76,54,61,69,60
261243,8314,Alessandro Di Pardo,M,67,75,54,64,68,63
276070,8316,Terry Devlin,M,67,72,55,60,63,64
70690,8317,Jabes Saralegui,M,67,73,57,64,68,57
72137,8318,Ryad Hachem,M,67,68,59,62,69,58
192231,8319,Joe Edwards,M,67,62,59,63,66,65
211395,8320,Abdullah Al Salem,M,67,65,66,60,66,52
213134,8321,Levin Öztunalı,M,67,74,64,65,68,48
215113,8322,Nicolás Bertocchi,M,67,44,69,69,65,63
222836,8323,Ryan Ledson,M,67,61,55,67,66,64
228894,8324,Joe Ward,M,67,80,55,63,68,58
229894,8325,Lucas Ahijado,M,67,73,58,62,65,62
238793,8326,Thore Jacobsen,M,67,63,57,65,67,63
244672,8327,Leonardo Benedetti,M,67,73,56,66,69,59
251104,8328,Tidiane Keita,M,67,67,55,64,64,61
253202,8329,Kwon Hyeok Kyu,M,67,68,53,62,61,62
260547,8330,Quinn Sullivan,M,67,76,65,65,73,49
264286,8331,Yusuf Özdemir,M,67,83,53,59,65,58
268753,8332,Fabian Tait,M,67,69,59,67,66,55
274264,8333,Jona Niemiec,M,67,89,64,59,62,40
276694,8334,Johan Manzambi,M,67,75,61,59,72,56
279548,8335,César Olmedo,M,67,76,59,61,64,63
279932,8336,Santiago González,M,67,69,48,63,64,62
72622,8337,Christ Afalna,M,67,82,60,61,63,46
73638,8338,Caleb Yirenkyi,M,67,66,59,59,67,63
234814,8339,Jean Ruiz,M,67,80,42,60,62,65
239175,8340,Julius Eskesen,M,67,67,59,64,69,60
240863,8341,Conor Coventry,M,67,66,53,66,66,63
243283,8342,Magnus Westergaard,M,67,71,56,62,66,60
243527,8343,Fabrizio Caligara,M,67,61,58,65,68,65
244087,8344,Romario Rösch,M,67,80,57,58,69,56
245414,8345,Radhi Al Otaibi,M,67,88,45,61,65,57
253810,8346,Rafael Guarderas,M,67,66,58,62,66,66
259797,8347,Adalid Terrazas,M,67,60,64,65,65,60
263761,8348,Victor Lind,M,67,83,66,60,67,42
265789,8349,Charlie Savage,M,67,56,64,66,63,63
269155,8350,Matheus Índio,M,67,74,49,57,65,63
272699,8351,Juan Camilo Pérez,M,67,69,64,67,68,58
226167,8352,Jannik Dehm,M,67,80,49,60,66,60
226686,8353,Max Christiansen,M,67,71,50,60,64,66
231301,8354,Erwin Saavedra,M,67,73,64,65,65,61
232000,8355,Lee Seung Woo,M,67,80,65,63,70,41
238660,8356,Nazim Sangaré,M,67,80,47,59,67,63
238922,8357,Mark-Anthony Kaye,M,67,70,53,61,61,66
254347,8358,Alfredo Ramúa,M,67,74,66,66,69,37
258679,8359,David Kruse,M,67,58,62,65,64,63
260186,8360,Lucas Brumme,M,67,70,57,60,65,62
262936,8361,Soufiane El-Faouzi,M,67,65,59,60,74,61
277693,8362,Andrei Mărginean,M,67,59,58,61,67,65
72315,8363,Taylan Bulut,M,67,82,49,59,61,62
74232,8364,Leonel Roldán,M,67,68,55,64,69,62
74321,8365,David Abagna,M,67,72,63,63,70,52
183339,8366,Jo Inge Berget,M,67,56,67,64,65,54
201967,8367,Gustav Mendonça Wikheim,M,67,84,58,61,73,45
206551,8368,Tommaso Arrigoni,M,67,65,58,66,68,60
214838,8369,Óscar Opazo,M,67,74,54,63,65,60
222081,8370,Niklas Sandberg,M,67,70,64,66,65,51
223747,8371,Stephen Kingsley,M,67,56,54,67,67,66
227916,8372,Deybi Flores,M,67,77,47,59,60,65
232271,8373,Matteo Cotali,M,67,74,50,63,68,62
235754,8374,Borja Herrera,M,67,64,64,67,68,61
236390,8375,Pol Valentín,M,67,89,39,58,70,58
254200,8376,Ángel Gracia,M,67,69,56,67,56,62
258465,8377,Žan Rogelj,M,67,76,51,63,68,58
261386,8378,Max Balard,M,67,67,52,63,68,61
263721,8379,Pedro Bravo,M,67,72,56,61,65,61
266731,8380,Morten Bjørlo,M,67,59,63,67,66,62
270611,8381,Duk,M,67,81,65,61,69,41
273537,8383,Kobe Corbanie,M,67,74,55,63,67,63
275639,8384,Simon Seidl,M,67,76,61,62,70,50
72876,8385,Aleksey Isayev,M,67,67,60,67,68,58
73002,8386,Frederik Schmahl,M,67,63,61,67,68,55
73094,8388,Valentyn Rubchynskyi,M,67,73,54,67,71,59
73173,8389,Nemanja Tošić,M,67,67,47,65,65,64
73412,8390,Albarrán,M,67,73,53,59,59,63
73964,8391,Shiloh t Zand,M,67,63,67,63,71,51
186267,8392,Vegar Eggen Hedenstad,M,67,73,51,62,64,61
198628,8393,Michael Hoyos,M,67,76,68,62,68,37
218985,8394,Rafał Augustyniak,M,67,65,52,60,60,65
225251,8395,Joachim Soltvedt,M,67,69,59,62,61,62
229171,8396,Kenny Prince Redondo,M,67,88,61,58,68,47
241793,8397,Ali Karimi,M,67,55,60,64,66,65
243349,8398,Dylan Levitt,M,67,63,63,69,67,59
244467,8399,Ondřej Kolář,M,67,66,64,71,68,44
247330,8400,Niklas Vesterlund,M,67,74,52,57,62,62
251281,8401,Sven Köhler,M,67,61,58,61,60,61
251908,8402,Oliver Villadsen,M,67,80,47,61,71,59
252746,8403,Cristian Cauz,M,67,75,50,59,62,66
253758,8404,Mihai Lixandru,M,67,71,52,58,64,66
254075,8405,Leandro Suhr,M,67,77,65,60,68,39
254211,8406,Jhon Espinoza,M,67,74,45,60,65,64
254469,8407,Viktor Gustafson,M,67,56,61,64,64,62
256199,8408,Anthony Valencia,M,67,82,59,61,74,52
268755,8409,Simone Davi,M,67,81,53,59,65,59
275912,8410,Filippo Pittarello,M,67,71,64,60,62,45
74413,8411,Harrison Armstrong,M,67,65,57,62,68,62
184901,8412,Shin Kwang Hoon,M,67,60,56,63,63,63
193141,8413,Iván Pillud,M,67,57,58,65,62,68
221986,8414,Jeff Hardeveld,M,67,67,54,63,61,63
222329,8415,Mateusz Wdowiak,M,67,91,59,60,69,42
236246,8416,Ovie Ejaria,M,67,57,60,66,74,63
238643,8417,Marcel Bär,M,67,82,65,60,66,40
239505,8418,Patryk Kun,M,67,89,48,61,71,59
245017,8419,Gaël Ondoua,M,67,67,51,62,61,64
255738,8420,Wilitty Younoussa,M,67,74,49,59,72,68
255835,8421,Lars Olden Larsen,M,67,68,66,62,70,54
257307,8422,Nick Bätzner,M,67,68,60,70,70,53
261552,8423,Ronald Briones,M,67,79,57,62,67,53
263583,8424,Onur Ergün,M,67,53,63,63,63,66
276452,8425,Teles,M,67,68,55,63,67,58
70996,8426,Jacob Wright,M,67,65,54,66,64,63
71170,8427,Noah Nartey,M,67,68,60,63,68,56
168965,8428,Rémy Riou,M,67,66,66,64,67,48
191390,8429,Fabrice N'Sakala,M,67,70,45,61,66,63
202050,8430,Thomas Bruns,M,67,60,63,68,65,57
224115,8431,Ricardinho,M,67,68,55,59,59,64
224947,8432,Daniel Grimshaw,M,67,69,62,69,69,45
229367,8433,Stephen Humphrys,M,67,76,66,55,66,38
232549,8434,Marcos Peano,M,67,67,67,65,70,45
233591,8435,Pomares,M,67,65,56,61,61,65
236038,8436,Kyle Duncan,M,67,83,44,51,67,63
237490,8437,Patrick Sontheimer,M,67,68,51,61,68,61
239768,8438,Alan Czerwiński,M,67,73,42,60,64,65
243061,8439,Lee Dong Jun,M,67,87,61,56,71,39
243464,8440,Jared Stroud,M,67,67,58,64,66,55
246100,8441,Kristoffer Askildsen,M,67,56,58,64,65,62
246757,8442,Santeri Väänänen,M,67,74,48,62,65,63
252033,8443,Tomás Esteves,M,67,77,48,62,66,62
254951,8444,Lautaro Ríos,M,67,68,57,62,67,63
255637,8445,Alfred Canales,M,67,64,54,62,66,61
257803,8446,David Miculescu,M,67,69,65,64,67,42
258604,8447,Norbert Wojtuszek,M,67,78,49,60,66,62
277197,8449,Denil Castillo,M,67,60,52,67,65,64
74072,8450,Christian Pierobon,M,67,65,62,63,67,58
198633,8451,Antony Iannarilli,M,67,64,66,70,68,44
200904,8452,Davide Bariti,M,67,72,57,65,70,55
203138,8453,Josh Scowen,M,67,58,55,63,65,64
204502,8454,Matt Ingram,M,67,68,65,66,69,44
205691,8455,Raffaele Pucino,M,67,75,45,57,64,67
211398,8456,Marc-Aurèle Caillard,M,67,67,66,65,68,44
224491,8457,Christian Ortag,M,67,70,67,60,68,45
228231,8458,Alfredo Aguilar,M,67,65,64,67,68,46
232901,8459,Mukhtar Ali,M,67,66,54,64,68,60
237647,8460,Ajdin Hrustić,M,67,50,67,69,70,56
248201,8461,Martin Minchev,M,67,82,66,60,65,34
250960,8462,Oliver Bundgaard,M,67,84,49,59,66,60
253057,8463,Zak Swanson,M,67,72,48,64,64,63
253366,8464,Gustavo Cortéz,M,67,81,47,52,68,60
258095,8465,Julián Aude,M,67,72,46,63,73,62
261374,8466,Lewis Bate,M,67,70,58,65,69,60
262216,8467,Noah Persson,M,67,78,52,59,65,60
269175,8468,Ollie Tanner,M,67,74,62,62,68,55
270928,8469,Severin Ottiger,M,67,71,48,61,67,62
272916,8470,Nikola Vasić,M,67,69,66,53,60,52
76477,8473,Brice Ambina,M,67,68,54,60,65,62
77233,8474,Lindon Emërllahu,M,67,63,58,62,61,64
194781,8476,Renan Ribeiro,M,67,68,63,62,68,52
202855,8477,Tan Long,M,67,73,66,61,65,36
215107,8478,Héctor Villalba,M,67,75,68,63,67,44
219339,8479,Marcos Felipe,M,67,69,60,61,74,44
220649,8480,Stefano Vecchia,M,67,76,71,64,69,36
240943,8481,Bilel Aouacheria,M,67,71,66,61,71,38
245218,8482,Jérémy Guillemenot,M,67,77,66,63,66,38
246230,8483,Matthias Phaëton,M,67,84,62,59,66,29
247203,8484,Matěj Hanousek,M,67,75,44,60,64,61
250978,8485,Ma Zhen,M,67,66,68,60,68,54
252125,8486,Jomaine Consbruch,M,67,71,61,63,71,56
252555,8487,Matthew Sorinola,M,67,77,48,59,66,62
254672,8488,Marcel Guaramato,M,67,78,47,59,62,63
260100,8489,Fredrik Oppegård,M,67,79,52,60,64,61
262071,8490,Nathan Ngoy,M,67,78,44,49,67,65
263634,8491,Gui Guedes,M,67,66,60,65,69,59
263837,8492,Miguel Puche,M,67,80,65,59,70,42
264157,8493,Joseph Rosales,M,67,79,44,60,67,62
267778,8494,Leonardo Buta,M,67,73,49,60,65,61
268536,8495,Julian Eitschberger,M,67,73,50,64,67,61
272902,8496,Tomás Sultani,M,67,65,59,63,74,45
272968,8497,Filip Ottosson,M,67,64,54,65,64,63
277704,8499,Tommaso Corazza,M,67,66,56,63,68,66
277719,8500,Mada,M,67,74,64,64,67,46
279109,8501,Víctor Parada,M,67,73,46,62,61,64
72180,8502,Niccolò Fortini,M,67,71,55,62,69,56
73048,8503,Samuel Kozlovský,M,67,70,52,62,63,64
146952,8504,Iván Cuéllar,M,67,65,67,64,67,47
163264,8505,Tom Heaton,M,67,68,66,65,67,42
190738,8506,Håvard Nielsen,M,67,65,67,65,65,45
205496,8507,Nicolas,M,67,69,66,64,69,43
205548,8508,Nicola Bellomo,M,67,63,62,68,71,52
215020,8509,Juan Ignacio Cavallaro,M,67,74,68,63,70,35
218887,8510,Olivier Custodio,M,67,55,50,72,65,64
220532,8511,Nikita Contini,M,67,68,66,61,69,48
221791,8512,Rafał Kurzawa,M,67,51,63,69,67,63
223082,8513,Will Norris,M,67,67,66,66,67,44
234107,8514,Emmanuel Ojeda,M,67,63,52,62,66,62
235742,8515,Sam Nombe,M,67,91,65,54,65,31
252974,8516,Reno Piscopo,M,67,80,63,63,69,39
254188,8517,Walter Tandazo,M,67,63,60,63,64,66
257831,8518,Abdoulie Sanyang,M,67,86,60,58,72,40
258051,8519,Rodrigo Herrera,M,67,59,51,61,64,63
270339,8521,Diego Rosa,M,67,69,49,67,66,59
270657,8522,Edoardo Iannoni,M,67,61,60,67,65,58
276829,8523,Fabricio Iacovich,M,67,68,66,62,67,49
278430,8525,Lautaro Vargas,M,67,83,44,53,67,60
182520,8526,Martin Männel,M,67,69,67,57,68,49
192201,8527,Peter Abrahamsson,M,67,66,68,66,67,41
193302,8528,Filip Kurto,M,67,67,65,60,68,49
216230,8529,Mawouna Amevor,M,67,71,43,59,60,66
223150,8530,Lionel Mpasi,M,67,67,66,66,65,45
223379,8531,Oscar Johansson Schellhas,M,67,74,58,64,65,46
235269,8532,Silviu Balaure,M,67,79,60,63,66,43
254067,8533,Anderson Julio,M,67,86,64,61,69,33
255197,8534,Nicolás Morgantini,M,67,75,50,62,66,61
262117,8535,Brooklyn Ezeh,M,67,73,45,60,65,61
270073,8536,Abu Bekir Ömer El Zein,M,67,64,62,67,72,50
271932,8537,Thom van Bergen,M,67,74,66,55,69,43
272726,8538,Giuseppe Ambrosino,M,67,75,63,60,65,40
73217,8539,Marius Corbu,M,67,68,59,64,69,52
167663,8541,Facundo Martínez,M,67,48,66,68,67,63
188166,8542,Matt Phillips,M,67,66,67,65,67,43
